,RGS1,MID1IP1,SAP30,BTC,DUSP2,PRL,CCDC19,TMEM184B,CCDC66,BBC3,SYAP1,C1QA,ATG2A,IL10,KLHL21,HPGD,MIRLET7BHG,KCNK7,MADCAM1,CREM,KIAA0087,HMBOX1,NOV,MUC13,EPHB1,TIGD3,CCDC153,TGM3,LOC100507006,PPP1R12B,F11R,CD22,STYXL1,LRRC6,BTLA,DNAJB1,RPGRIP1,VNN3,KIAA1257,GK5,RELL1,ISY1-RAB43,DNAH12,PLEKHG3,KIR3DL1,ITPKB-IT1,JOSD1,SLC1A3,COL8A2,ADAMTS2,GRAMD1C,S1PR5,MME,SPARCL1,SCYL1,NUP133,FGF9,RGS9,KIR2DS4,LRRC2,LOC100131043,SAG,VPS18,ALDH1A1,VSIG4,MCM9,PRO0471,ZNF793,SYT1,BTG2,C1QB,IFRD1,COL6A6,ZNF230,IRS2,RAF1,HS3ST1,PLA2G7,CYMP,KALRN,CCDC7,PYGO1,KIR3DL3,RUNX2,MYBPH,TRIB1,NFASC,LOC100506403,SNORA21,CHI3L1,VMO1,TUFT1,NRG1,C1QC,DRD5,PIM2,XG,SEMA6B,STMN2,ERMN,GPR174,IKZF3,LRWD1,PIK3IP1,APOA5,GOT1,GLI3,PPP6R1,PRDM8,CPSF3L,UBN1,LOC100507616,CASS4,SYN2,CD86,NEK10,ZNF222,MINPP1,KIAA1841,PRKDC,CCDC147,SPAG9,IKBKB,FAM107A,CHSY1,P2RY1,FOXK2,LRRC31,GJB4,ALG2,UPK3A,KIR2DL5A,KIAA0319L,SPHKAP,MALAT1,CR2,RPS6KA5,KLF8,BTBD18,KIR2DL2,NSMAF,EXOC3L4,SPATA2L,ARFGAP3,AREG,BTNL3,FOSB,ACVRL1,MYOM2,OXR1,RFC3,CCDC151,HAL,EMR3,RTN1,HECW2,L2HGDH,ARAP3,TIGIT,KRTAP4-6,THRB,P2RY12,TTC18,INHBB
DNAH12,1.0,1.0,1.0,0.8962819436443068,1.0,1.0,1.0,1.0,0.12619518558256423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7190716407672157,1.0,1.0,1.0,1.0,1.0,1.0,0.8875561859566963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9328293231965292,1.0,1.0,0.13018893958552033,1.0,1.0,1.0,1.0,1.0,0.9330353648638349,1.0,1.0,1.0,1.0,1.0,1.0,0.9253123676533787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06750489771010236,1.0,1.0,1.0,1.0,1.0,0.00032361099876667906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7607026918347629,1.0,1.0,1.0,0.0773638344441342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.630491324905602,0.35753852525297214,1.0,1.0,1.0,1.0,1.0,0.85702361995813,0.9447017445494793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39858645067505616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9102166048511098,1.0,1.0,1.0,1.0,1.0,1.0,0.9003785977547343,0.9239341550883684,1.0,0.34159835451937914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018684710957296416,1.0,1.0,1.0,1.0,0.8240577782407265,1.0,0.25439818359947675
PLEKHG3,1.0,1.0087464740274676e-51,4.332413828751008e-09,0.6471075223040235,1.0,1.0,0.0035884777399320424,1.0,1.0,1.0,1.0,1.0,8.113779037575882e-23,1.0,0.18868317368388832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14592966100239363,1.0,1.0,1.0,0.0,2.5094360281430697e-113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6346149683613006e-56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0203316967659797e-108,1.0,1.0,1.0,1.0,1.0,3.5286523466269196e-24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3046970879887224,1.0,1.0,1.0,1.0,1.0,1.0,1.0742782377952924e-90,1.0,3.3051869273086666e-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13127178126862898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49025646322072414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.081326836031375e-34,1.0,1.0,0.07711791831509143,1.0024622834458581e-84,0.0013315844089817064,1.0,1.0,1.0,1.0,1.0
KIR3DL1,1.0,1.0,1.0,1.0,1.1605192387514445e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005356094465112535,1.0,1.0,1.0,1.0,1.0,2.637794518959026e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2952661709298846,1.0,1.0,1.0,1.0,1.0,0.5241697180894025,1.0,1.0,1.0,1.0,1.1159341557112224e-27,1.0,1.0,1.0,1.0,9.085832203643818e-115,1.0,1.0,1.0,1.0,1.0,0.7019918932467826,0.0,1.0,5.024065416940037e-21,1.0,1.0,1.0,0.002535705964278435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00012926032683056965,1.0,1.0,1.0,0.2912604263765808,0.04253905968456407,1.0,1.0,1.0,1.0,0.9061840571559909,1.0,1.0,1.0,0.021931406706895886,8.058634016770221e-06,1.0,0.005210297276466952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17927252812824668,1.0,8.5512183414229495e-190,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0440637753864094e-177,1.0,0.0024609140739201415,1.0,1.0,1.0,1.0,1.0,1.0,0.2137814192036176,0.936707117131057,1.0,0.0749406480715666,1.0,1.0,1.0,1.0,1.0,1.0,0.18817183377880287,1.0,1.0,1.0,1.0,1.0
ITPKB-IT1,1.0,0.9352787666259582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9448378426844758,1.0,1.0,1.0,1.3313887642804561e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.648915718659064e-09,1.0,0.5098485503230874,1.141453802213085e-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.110229966387549e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9394977498353938,1.0,0.9482684727316465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.895017401538863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7006804118778196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6035324123309457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01237198966440599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5199162914702994,0.023304716100656965,1.0,1.0,1.0,1.0,1.0,1.0,0.5613322744952549,0.7866174895524336,1.0,0.02270076416353173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8063799335918971,1.0,1.0,1.0,1.0,1.0,0.9986636146207645,1.0,1.0,1.0,0.8300451717575933,1.0,1.0,1.0,1.0,7.136970462982009e-08,1.0,1.0,1.0,1.0,0.6971970854097651,1.0,0.4497280198997212,1.0
JOSD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.678179959882377e-302,1.0,1.0,1.358032041464603e-212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.555260320297232e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09461246409827119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.119015378213787e-18,1.0,1.0,1.0,1.0,3.044325962401585e-13,1.0,1.0,1.0,1.1159341557112224e-27,1.0,1.0,1.0,1.0,1.0,1.0,5.766184455870188e-20,1.0,1.0,1.46885225062124e-08,1.0,1.0,0.4938858829966454,1.0,1.0,9.148501154786704e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017784143659534454,1.0,1.0,6.514310004953366e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.92281931374044e-208,1.0,1.0,1.0,1.0,0.0010958820044866965,0.7367907586375624,1.0,1.0,1.0,0.03858095572233356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7411743914479698,1.0,0.5068272294391557,1.0,6.871258835152649e-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.794693151758072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8646143272419253,1.0,1.0,1.0,1.0,1.0,0.0031969387348776473,1.0,1.0,1.0,1.0,1.0,1.0,0.10795055969427353,1.0,1.0,1.895544335982661e-06,0.0010762910759379398,1.0,1.0,0.24355699956172405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3690967936812465,1.0,1.0
SLC1A3,1.0,6.322669817084149e-180,1.0,1.0,0.4141274008756811,1.0,1.2890242831001611e-26,1.0,1.0,0.08331967755174371,1.0,1.0,1.0,0.0,8.799150798974707e-11,0.42832479447198635,0.0007521785547111523,1.0,1.0,0.00012795272074238895,1.0,1.0,1.0,1.0,0.00013850495443084156,0.26956372145109087,1.0,1.0,1.0,1.0,1.0,0.01212179114265792,1.6817913457272088e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6644000029663646e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5954770559898951,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2460215621667311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38142155096310437,1.0,1.0,1.0,1.0,1.0,1.0,3.652540660581845e-88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.928081364781952e-12,1.0,1.0,6.339250504669736e-08,0.6539877098388844,1.0,3.801355925488189e-20,1.0,1.0,1.0,1.0,1.0,6.380925006675706e-18,1.0,1.0,1.0,1.343605340119868e-14,1.0,1.0,0.4518931485859815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0038737540688081186,7.74560711894188e-36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16967432364109336,1.0,1.1178966603863648e-60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.580857049293744e-05,1.0,1.0,1.0,1.0,1.0
COL8A2,1.0,1.0,1.0,1.0,1.0,0.006684127410517346,1.0,1.0,1.0,1.0,6.204395986502102e-05,1.0,0.0022149839596177037,1.0,1.0,0.7602563227363296,1.0,1.0,1.0,1.0,1.0,1.0,1.28376213485291e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013219259880917059,0.2930217790709725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9332863780528619,1.0,0.06408054652099851,1.1903946477382396e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5885185497360212,1.0,1.0,1.0,1.0,0.466410314668221,0.5296542628993082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9857806963806942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6762609214964009e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02356680470287184,0.43240742278804867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2927479780614797,0.00025590333764078055,1.0,0.7936065140160973,1.0,1.0,2.7321392735411984e-12,1.0,1.0,1.0,0.010834412689911404,1.0,1.0,0.07715029573946842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ADAMTS2,0.5095821841996715,1.0,0.04960057856829929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6001578293885468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3985253528820555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5176166010248586e-12,1.0,1.0,0.01086969208000102,1.0,1.0,1.0,1.0,0.9833814397358581,1.0,1.0,1.0,1.0,1.0,0.08022821421477283,1.0,1.0,1.0,1.0,0.9969383347891628,1.0,1.0,0.30211855127313125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002861855812244019,1.0,1.0,1.0,0.9516247224619879,1.0,1.0,1.0,1.0,0.4549680939728934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8806145875458549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.023670936128395544,1.0,1.0,1.0,1.0,1.0,0.0012311505805391767,1.0,1.0,1.0,1.0,1.5080783642027275e-32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5712791862094956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0030341293288791496,1.0,1.0,1.0,1.0,1.0
GRAMD1C,1.0,1.0,1.0,1.0,1.0,1.0,0.002608003920807949,1.0,1.0,2.5859472146893582e-27,1.0,0.001217599588340106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.04434423067147e-20,1.0,1.0,1.0,6.951923321155124e-05,2.7900048801071136e-22,1.0,1.0,5.495115317529006e-07,1.0,1.0,1.0,2.2445050801847772e-45,1.0,1.0,1.0,1.0,1.0,0.9328293231965292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0013666791133547219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.848596948213972e-08,1.0,1.0,1.0,1.0,1.1021430204972074e-21,6.660912462533883e-35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.857585655874702e-71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05925280070117287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.371129896004036e-07,1.0,1.0,1.0,0.00026361973293258516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.351352263781598e-08,1.442663316073979e-48,1.0,1.0,1.0,0.00011489933385344147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.018183653290071624,1.0,1.6632116150200522e-51,1.0,1.0,1.0,3.896663179428574e-161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1865655505815017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
S1PR5,0.0001816550130316344,1.0,1.0,1.0,5.7908537825499684e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0011891743128460165,1.2347282950448116e-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.085832203643818e-115,1.0,5.766184455870188e-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.865665859130267e-245,1.2598776252583273e-49,1.0,1.0,1.0,1.0,1.0,1.0,0.37055726140188194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.82459310318014e-53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02782730763517739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002280634432623555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6289286425071197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5488610955970694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3469123876764844e-16,0.343571395502833,1.0,2.550686673172984e-174,1.0,1.0,1.0,1.0,1.0,0.8505839264598083,1.0,1.0,1.8736526231024892e-13,1.0,1.0,1.0,1.0,0.39050616763382484,0.6067740182427894,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
MME,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7988870884819093e-245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6762552198605325,0.0,1.5183764138993743e-43,0.019343708555049872,1.0,1.0,1.0,1.118182959468514e-20,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0031889545326595835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.027807221467449714,1.0,1.0,7.291718215602463e-59,1.0,1.0,1.0,7.8851964075382e-310,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.96232197033805e-72,1.0,1.0,1.0,1.0,0.6080361711729156,4.1397205026394085e-263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9954344185996442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7192718294566596e-69,1.0,1.0,1.0,1.0,1.0,6.944784420108878e-118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9287289444136672
SPARCL1,1.0,1.0,1.0,0.9932718885086268,1.0,0.6023301903851046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1411973848800434e-05,1.0,1.0,1.0,0.594779594028545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39644041292089505,1.0,1.0,1.0,0.778573038763636,1.0,1.0,1.0,1.0,1.0,0.13018893958552033,1.0,1.0,1.0,1.0,0.5954770559898951,1.0,1.0,1.0,1.0,1.0,1.0,0.0008948861038070326,1.0,0.07499376946616414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.918968376799166e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46495747125605624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3625066503617796e-07,1.0,1.0,1.0,1.0,0.7345327106743114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9075548392819534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8344890955572399,1.0,1.0,0.2470386283587348,0.1324040906620198,1.0
SCYL1,0.995114523349734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0638854572147449e-237,1.0,1.0,6.1484083363338835e-06,1.0,1.0,1.0,1.0,2.1653766381254583e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5993304820849826e-163,1.0,1.0048424785689659e-26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.46885225062124e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.0008948861038070326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2795597895042047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7575431708338327,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19627235124449027,0.005193069737802919,1.0,1.0,2.862083438782964e-12,1.0,1.0,1.0,1.0,1.0,1.0,0.00023676983284996928,1.0,1.0,1.0,1.0,1.0,1.0,1.7713697178545487e-97,1.0,0.06743852688069536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.49659486475625e-69,1.0,1.0,0.002184146256290969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.747894681998881e-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7505934202584348e-185,4.1863016353375025e-91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.645359057881417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NUP133,1.0,1.0,0.41886234273069145,0.8544428041958316,1.0,0.8751888709153586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3965824852971366,1.0,1.0,1.0,1.0,1.0,0.00989108615711233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0013666791133547219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47343651295196576,1.0,0.5595535108929599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9089418272611098,1.0,1.0,1.0,0.4568831977263639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5600121065012033,1.0,1.0,0.8651246474220244,1.0,1.0,1.2087225069749535e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.737956866774477e-06,1.0,0.885458261549165,1.0,0.10137265735216151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7149571199727636,1.0,1.0,0.3928222122448769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06898830544448822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988015755521275,1.0,1.0,0.6540446447293331,1.0,1.0,1.0,1.0,1.0,0.18003445704379617,1.0,1.0,1.0,1.0
FGF9,1.0,1.0,0.6894900097155114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45873519651459904,1.0,0.027703451876939348,1.0,1.0,1.0,1.0,1.0,1.0,0.5200130946563535,1.0,1.0,1.0,1.0,1.0,1.0,0.4758297911322602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9394977498353938,1.0,1.0,1.0,0.3985253528820555,1.0,1.0,1.0,0.07499376946616414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13980233319182456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49925372845249527,1.0,0.21405827852900228,1.0,1.0,1.0,1.0,1.0,1.0,0.3452210254159347,1.0,1.0,1.0,1.0,0.742252178655332,1.0,1.0,1.0,1.0,1.0,1.0,0.040289804005868284,1.0,0.8958233849406809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00025326791417476605,1.0,1.0,1.0,1.0,1.0,0.5276632736667863,1.0,0.5487515454839271,1.0,1.0,1.0,1.0,1.0,0.5040326271714541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RGS9,1.0,1.0,0.8067732067560274,1.0,0.41791553105061574,1.0,1.0,1.0,1.0,1.0,0.10777139088087975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7019918932467826,1.0,0.4938858829966454,1.0,1.0,1.0,1.0,7.865665859130267e-245,1.0,1.0,1.0,1.0,1.0,1.0,0.002880808483402074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11111698073182616,0.554568148321436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5185380485912174,1.0,0.03603419289368181,1.0,1.0,1.0,1.0,1.0,0.06438572976562744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18605533204226976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
