,RGS1,MID1IP1,SAP30,BTC,DUSP2,PRL,CCDC19,TMEM184B,CCDC66,BBC3,SYAP1,C1QA,ATG2A,IL10,KLHL21,HPGD,MIRLET7BHG,KCNK7,MADCAM1,CREM,KIAA0087,HMBOX1,NOV,MUC13,EPHB1,TIGD3,CCDC153,TGM3,LOC100507006,PPP1R12B,F11R,CD22,STYXL1,LRRC6,BTLA,DNAJB1,RPGRIP1,VNN3,KIAA1257,GK5,RELL1,ISY1-RAB43,DNAH12,PLEKHG3,KIR3DL1,ITPKB-IT1,JOSD1,SLC1A3,COL8A2,ADAMTS2,GRAMD1C,S1PR5,MME,SPARCL1,SCYL1,NUP133,FGF9,RGS9,KIR2DS4,LRRC2,LOC100131043,SAG,VPS18,ALDH1A1,VSIG4,MCM9,PRO0471,ZNF793,SYT1,BTG2,C1QB,IFRD1,COL6A6,ZNF230,IRS2,RAF1,HS3ST1,PLA2G7,CYMP,KALRN,CCDC7,PYGO1,KIR3DL3,RUNX2,MYBPH,TRIB1,NFASC,LOC100506403,SNORA21,CHI3L1,VMO1,TUFT1,NRG1,C1QC,DRD5,PIM2,XG,SEMA6B,STMN2,ERMN,GPR174,IKZF3,LRWD1,PIK3IP1,APOA5,GOT1,GLI3,PPP6R1,PRDM8,CPSF3L,UBN1,LOC100507616,CASS4,SYN2,CD86,NEK10,ZNF222,MINPP1,KIAA1841,PRKDC,CCDC147,SPAG9,IKBKB,FAM107A,CHSY1,P2RY1,FOXK2,LRRC31,GJB4,ALG2,UPK3A,KIR2DL5A,KIAA0319L,SPHKAP,MALAT1,CR2,RPS6KA5,KLF8,BTBD18,KIR2DL2,NSMAF,EXOC3L4,SPATA2L,ARFGAP3,AREG,BTNL3,FOSB,ACVRL1,MYOM2,OXR1,RFC3,CCDC151,HAL,EMR3,RTN1,HECW2,L2HGDH,ARAP3,TIGIT,KRTAP4-6,THRB,P2RY12,TTC18,INHBB
MCM9,-0.0,0.0,-0.0,-0.09501504914119663,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.35062866726316766,-0.0,0.0,0.0,-0.0,-0.0,-5.052521838469546,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.57164522994476,-0.0,-0.0,0.0,-1.7611241612390767,-1.383277795382835,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5.370575030078751,0.895430015524532,0.0,-0.0,0.0,-0.7168988478386894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.2410637088101302,-0.6507922088546255,0.0,0.0,0.0,-0.0,0.0,-1.1224933203600254,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.43282007168768716,0.0,0.0,-0.0,-0.0,0.0,2.5636247390909177,0.0,-0.0,0.6439733786821825,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,2.5473176262788715,0.7534354403249133,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.10911665136376915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-5.7357580681346025,-0.0,0.0,-0.0,-0.991191935206321,0.0,-4.494240943528901,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.3325459633409879,0.0,-0.0,0.0
PRO0471,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-19.658486419146552,-0.5887807079775066,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.09374418826211829,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.2357177088230128,-6.009969157115862,-0.0,0.0,-0.11675858755137271,0.0,0.0,0.2410637088101302,0.0,0.0,-0.9662677547467847,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-5.599483094797474,-25.14633243099198,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-2.383690633635284,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06672262858417678,-0.0,0.6974146598679908,0.03625276967705989,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,2.32697669731723,0.0,-0.11503397729483152,-0.0,0.9563205814124193,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.09064307006669836,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.946853880496772,0.0,0.0,-0.0,-0.0
ZNF793,-0.0,0.0,0.0,-0.0,-0.0,1.6552017601990627,-1.2202760196293667,0.0,-0.5398164423069234,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.3963036766075931,0.7642873815500573,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.5468603542471806,-0.0,-0.0,2.1999953989774914,-0.0,0.0,-0.5835048234972685,-1.4765275193538054,-0.0,0.0,-0.0,0.0,-1.2037133862386347,0.0,0.0,0.0,-0.6507922088546255,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.7475333979369393,-0.0,0.06926134492649345,0.0,-2.4907892871185884,0.0,0.31125451567371626,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-4.929777394247375,0.0,-0.0,-0.0,-1.2831271999507772,0.0,0.0,0.0,-0.0,-0.0,0.5995926147476303,-0.0,0.0,1.66124987838663,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1.2801125246618463,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-5.0892384717743795,-0.7043522507884491,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2.401854387373187,-0.0,0.0
SYT1,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.8115505900114166,0.0,0.0,0.0,0.0,-1.0508581713935758,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,3.188756073872249,0.0,0.0,0.0,0.0,0.0,0.8059279631211297,0.0,-0.0,0.0,0.0,-0.13195814004672063,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.18014988855789607,0.0,-0.0,-0.46302131747222885,-0.0,0.0,0.0,-0.9662677547467847,0.0,0.0,0.0,0.0,0.0,0.0,0.4476555516853797,0.0,0.0,-0.0,0.0,-0.4427029673549383,-0.0,0.0,-0.0,-3.5189253839294103,0.2573406856006882,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-3.3258570222185795,-0.0,0.0,0.0,-3.0115491483615373,0.0,0.0,0.0,0.0,1.1618491729913076,0.0,-0.0,0.0,-0.11322587536851793,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.05217347216740177,0.7377894555891631,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.582539503139266,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
BTG2,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-69.01750471038632,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-7.641718411826347,-36.97490346032947,-9.808510138521905,-0.0,0.0,0.0,-0.0,-1.0452586646278905,-0.0,-0.0,-0.0,-0.0,0.0,-2.235319852954034,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-73.67592741665385,0.0,-3.5811125201096456,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-5.633826070348501,0.0,0.0,-0.0,-2.8444182763960244,-0.0,0.0,-0.0,0.0,-0.0,-105.45808594062541,0.0,-0.0,0.0,-0.0,-0.0,-7.684943458398058,-0.0,-0.0,0.0,0.0,0.0,-0.0,-35.805932151424045,0.0,-8.644570761037972,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-47.522526106012904,3.6744124210415383,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0447836019622254,-0.0,-0.0,0.0,-0.7845171375351403,-6.4139629821612205,0.0,-0.0,-9.172731662279604,0.0,-0.0,0.0,0.0,-0.0,-0.0,-43.30142507958588,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,5.752388020747245,0.0,0.0,0.0
C1QB,0.0,0.0,0.0,0.0,0.0,-3.8601959483271844,0.0,11.074117328010278,0.0,7.163392812234043,0.7760282501723424,-120.5825208033066,0.0,-20.70067416229544,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,9.54989531407552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.263072529792931,-0.0,-4.080029702750558,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,9.56684825598994,0.0,16.177304802560908,-0.0,0.0,0.0,0.0,-1.5931926448849472,-0.0,0.0,-0.0,0.0,-0.0,0.0,-37.63378700114182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2974123269342746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,19.956161516190868,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-6.120251262983151,0.0,1.3904111949018292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5214209369113264,0.0,0.0,0.0,-0.0,0.0,-3.1212854252222715,0.0,0.0,0.0,0.0,-0.0,30.60683708237879,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-6.785327266017309,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2.5321714250834324,0.0,0.0,-0.0,0.0,-0.0,0.0,-8.131880396036209,-0.2394450008095941,-0.0,0.0,-1.895085840531663,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-4.7020083414448175,0.0,-0.0
IFRD1,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.6081155034031226,0.0,-0.0,-7.948647439855998,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-5.495345522594642,0.0,0.0,-0.0,0.0,-0.0,0.0,-4.420821530864107,-0.0,0.0,-11.201642591328783,-0.0,0.0,-0.0,-7.13165668688458,0.0,0.0,-0.0,-3.6713274425549955,-0.0,-2.2051496847276035,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-12.324799286171313,0.0,-0.0,0.0,1.0813087657164002,-0.0,0.0,0.5909287698826239,0.0,-0.0,0.0,-0.0,1.6621531654441486,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-24.68389918760697,-26.775780100567353,-21.922113332833206,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-8.18780029618486,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-3.4240601234145345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.30926464206819915,-0.0,-1.065618229001038,0.0,0.0,-2.704585119820258,-0.0,3.4331236308160045,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-35.0080785047835,0.0,-0.0,-0.0,0.0,0.0,-41.44629370576768,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-4.337151197888935,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.7442161141031428,-0.0
COL6A6,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-1.310996093926361,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.02082978269334087,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.09258216329670589,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12100836443646738,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.13634098256617744,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.659859257929443,0.0,0.8731177157953703,-0.0,-0.01884563825100069,-0.0,-4.275190840506623,-0.0,0.0,0.0,-4.498024048085796,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
ZNF230,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2.909925556654587,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-2.019112010484646,-5.842421384147241,0.0,-0.0,-27.172521426230492,-0.0,-3.2178451090484734,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.1224933203600254,0.0,0.0,0.4476555516853797,-0.0,-1.2974123269342746,-24.68389918760697,-0.0,0.0,-3.141628855621295,-9.023678060147567,0.0,-0.0,0.0,0.0,-0.3311250801300249,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,2.128536406516021,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.3754155976541609,-0.0,0.0,-3.797198917163766,0.8169131631463543,0.0,0.0,0.0,-1.5287887767027117,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3.780092342852455,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.041074991149981,-0.0,-4.170758921268003,0.0,0.0,-0.0,0.0,-0.0,-1.4605540556235668,0.09932084619679049,0.0,-0.0,3.076547156158196,-0.0,0.0,-0.5273746221196259,0.0,-4.024017258444058,2.5657519146472905,-0.0,-0.0,-0.0,-0.0,-1.5876838251694685,1.3339975137873432,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
IRS2,-0.0,0.0,-90.83489423505594,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0983320736741802,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-5.059677662303027,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-24.047164396850025,-0.0,-1.5876104761334968,-137.00869946098607,-0.0,0.0,0.0,-0.0,-0.0,-2.3700819349357904,-0.0,0.0,-0.0,-0.0,-0.0,-37.626644358250104,-0.0,0.0,0.0,0.0,0.0,-0.08105743953089967,0.0,0.0,-0.0,-0.0,0.0,-4.9532958382326,0.0,-0.0,0.0,0.0,-0.0,0.0,-26.775780100567353,0.0,-3.141628855621295,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-62.17070156855981,0.0,-0.0,-0.0,-2.9935181392974335,-1.771381243476941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3.0835749189273525,18.003737173354,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-2.269423327897119,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.8387347247431775,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.268807821157694,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-2.4395471480869775,0.0,-0.0,-6.673813232823551,-0.0,0.0,-8.121670566141786,2.036778302547616,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
RAF1,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-387.7074151980023,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-37.8409089624006,-0.0,-0.0,-1.815312671832234,-40.42733847982796,-0.0,-2.9501073315265924,0.0,-6.694484015732152,-0.0,-0.0,-0.0,-23.055502112611375,-18.529956333939058,-0.0,-0.0,-0.6144487453699381,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-69.77929085091145,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-73.67592741665385,0.0,-21.922113332833206,0.0,-9.023678060147567,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-94.05056290426397,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3.046226296605868,0.0,-0.0,-20.86938583402985,-0.0,2.4216810978981402,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-46.15900510259745,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-69.39590410241563,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.10027894574751967,0.0,-89.0830505306099,-0.0,-0.0,-0.0,0.0,-150.21743643280416,-0.0,0.0,0.0,-0.0,-0.0,-0.0
HS3ST1,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8367153036430337,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-4.446654317862785,0.2702814089363426,0.0,-6.766309683340215,0.0,0.0,0.0,0.0,-0.0,2.1217420470457005,0.0,-1.8282976141455425,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.1143733647636197,-0.0,0.0,3.9068497648108216,-0.0,-0.6632795800687576,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.976747219218167,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-37.888903445939214,0.0,0.0,0.0,-4.9697932666013385,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.08586179340443176,0.0,-0.0,-0.0,-0.0,-0.0,3.061913598884492,0.307139431917826,0.0,-1.9841726640848525,-20.14975813656102,0.0,-0.8963992700387948,-0.6733447165567135,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.889598645968219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
PLA2G7,-1.6459400643802373,0.0,0.0,0.0,0.0,0.0,0.0,-0.5170054112468837,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-13.645797920805563,-0.0,-0.0,-0.21911962765234863,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9346940776959387,-0.0,-2.2486553747956766,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2834936512668827,-0.0,-0.0,0.0,-5.294779105149353,0.0,-0.0,-0.0,-0.0,-5.802988914258364,-0.0,-0.0,0.0,-0.0,-15.283671592618893,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-27.69700172426379,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-3.5811125201096456,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.319609211991965,0.0,0.0,-0.0,-0.0,-0.0,0.0,-15.860178899704355,0.0,0.0,-1.685593954362618,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.14286453487170875,0.0,0.8355671327998296,0.0,-28.197487107766403,-0.0,-0.0,-0.0,-0.0,-0.15153852792189607,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-15.264944337079232,0.0,0.0,0.0,-0.0,-0.0,-4.211639298744616,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-45.27732404181064,0.0,-0.0,-0.0,0.0,0.0,-0.0,-1.8426315129182063,0.0,-0.0,4.132547392831423,-0.0,-7.294600390950253,-1.3514649765975193,-5.094974619216519,-0.0,-0.0,-0.0,-1.3984220170002366,-0.0,0.0,-0.0,-0.0,0.0
CYMP,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.00439217767790088,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-8.571878544132474,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.1674315676467204,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.8752800415574143,-0.0,-1.749363452092001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.190350754335438,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-5.599483094797474,0.0,-0.4427029673549383,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-7.923294035424962,0.0,0.0,0.0,1.749100174376429,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.2690142436038852,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,4.431456527270552,-0.0,0.0,0.0,0.0,-0.0,-1.3688015596639485,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.8722014038842862,0.0,-0.0,0.0,-0.0,-2.663317656256154,-0.4769555944527281,-0.0,0.0,0.0,0.0,-1.6079426558726195,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.19913331544350232,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.2978456715190188,0.0,0.5177440237685844,0.0,0.0
KALRN,0.0,0.0,-0.0,-0.0,-3.413163008933659,0.0,0.0,-0.0,-0.0,-0.0,0.7883341447843052,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-35.409473296779,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.9558007675902431,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.6005015692145976,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-3.5860721962304454,-0.0,-3.728024117076884,-0.0,0.0,0.0,-25.14633243099198,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-7.923294035424962,0.0,1.4770951246842716,0.0,-1.2631359126748705,0.0,0.0,-0.0,0.0,-0.0,-0.20613785957316,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,4.274454268316232,0.0,-1.1711647304441113,0.0,0.0,-3.689040843733829,-0.0,-9.129101227431317,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.1723246827676865,0.0,-0.0,-0.0,0.0,-3.134284478248192,0.0,-0.0,1.177487220544287,0.0,0.0,-6.65635253063559,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-2.9620009285644073,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.7965932956410483,-0.0,-0.0
