aupr,auroc,f1,f1_opt,mcc,shd,precision,recall,tp,fp,tn,fn,topology,config,method,rep,seed_offset,n,p,wall_seconds,dof_correction,null_graph,benchmark,network,delta_mode,diffusion_spearman_mean,diffusion_spearman_min,diffusion_mae_mean,knockout_spearman,knockout_top10_recall,knockout_topk_recall,n_components_pred,diffusion_spearman_mean_null,knockout_spearman_null,diffusion_spearman_norm,knockout_spearman_norm,preprocessing,dataset_id
0.7999693257409337,0.9925013016519144,0.2371794871794872,0.8670886075949368,0.2994682970628264,952.0,0.1345454545454545,1.0,148.0,952.0,1903.0,0.0,random,n237p78,piglasso,29.0,,237.0,78.0,521.7929660300724,,,synthetic,,,,,,,,,,,,,,,
0.6699155104054483,0.9248763216485788,0.4946859903381642,0.6723842195540309,0.4750411441267244,523.0,0.3464140730717185,0.8648648648648649,256.0,483.0,2224.0,40.0,scale-free,n237p78,piglasso,10.0,,237.0,78.0,276.3811360388063,,,synthetic,,,,,,,,,,,,,,,
0.5570838095478703,0.9770393105890686,0.0891191709844559,0.7047619047619047,0.1093405724352612,879.0,0.0466377440347071,1.0,43.0,879.0,303.0,0.0,random,n100p50,piglasso,13.0,,100.0,50.0,192.92462534457445,,,synthetic,,,,,,,,,,,,,,,
0.7469668761220651,0.9415964701799824,0.6808964781216649,0.7027027027027026,0.649017463830696,897.0,0.6122840690978887,0.7668269230769231,957.0,606.0,11512.0,291.0,scale-free,n513p164,piglasso,15.0,,513.0,164.0,1711.4274916700087,,,synthetic,,,,,,,,,,,,,,,
0.5333078065435815,0.9447406207992178,0.1279620853080568,0.6557377049180327,0.1466735022011827,736.0,0.0685279187817258,0.9642857142857144,54.0,734.0,435.0,2.0,random,n100p50,piglasso,0.0,,100.0,50.0,132.09399367822334,,,synthetic,,,,,,,,,,,,,,,
0.9303037459798128,0.994757801291302,0.5078003120124804,0.9086792452830188,0.5521513193573794,1262.0,0.3410162388685175,0.9938931297709924,651.0,1258.0,11453.0,4.0,random,n513p164,piglasso,35.0,,513.0,164.0,2109.2825224939734,,,synthetic,,,,,,,,,,,,,,,
0.5685887916589651,0.933478650288806,0.2057264050901378,0.6595744680851064,0.1962753410984948,749.0,0.1146572104018912,1.0,97.0,749.0,379.0,0.0,cluster,n100p50,piglasso,15.0,,100.0,50.0,159.47655964968726,,,synthetic,,,,,,,,,,,,,,,
0.6505575467941059,0.9958117346555482,0.1167315175097276,0.7663551401869159,0.2184340695584567,681.0,0.0619834710743801,1.0,45.0,681.0,2277.0,0.0,hub,n237p78,piglasso,38.0,,237.0,78.0,501.0282225268893,,,synthetic,,,,,,,,,,,,,,,
0.8750039000387262,0.997377744477396,0.633587786259542,0.8745098039215687,0.6688501997005735,288.0,0.4689265536723164,0.976470588235294,249.0,282.0,12829.0,6.0,hub,n513p164,piglasso,47.0,,513.0,164.0,1568.690150850918,,,synthetic,,,,,,,,,,,,,,,
0.5588036926442317,0.8847712164588286,0.2199798183652876,0.5921787709497208,0.1850008042039994,773.0,0.1238636363636363,0.981981981981982,109.0,771.0,343.0,2.0,cluster,n100p50,piglasso,23.0,,100.0,50.0,106.70267174066976,,,synthetic,,,,,,,,,,,,,,,
0.7368452914757717,0.9767107167140292,0.2689518787079762,0.815668202764977,0.3046346985191627,1109.0,0.1554878048780487,0.9951219512195122,204.0,1108.0,1690.0,1.0,cluster,n237p78,piglasso,10.0,,237.0,78.0,645.5814538663253,,,synthetic,,,,,,,,,,,,,,,
0.7438101446193719,0.9911326145386652,0.2249793217535153,0.8150684931506849,0.2921019130126577,937.0,0.1267474370922647,1.0,136.0,937.0,1930.0,0.0,random,n237p78,piglasso,33.0,,237.0,78.0,703.5540182469413,,,synthetic,,,,,,,,,,,,,,,
0.5403949265767632,0.9663480963480964,0.1297169811320754,0.6371681415929203,0.1600271584284015,738.0,0.0693568726355611,1.0,55.0,738.0,432.0,0.0,random,n100p50,piglasso,27.0,,100.0,50.0,101.97390706790613,,,synthetic,,,,,,,,,,,,,,,
0.7408381608914355,0.9713148764797156,0.3174354964816263,0.7894736842105262,0.3572484895470955,873.0,0.1890130353817504,0.9902439024390244,203.0,871.0,1927.0,2.0,cluster,n237p78,piglasso,49.0,,237.0,78.0,582.1339570209384,,,synthetic,,,,,,,,,,,,,,,
0.6241269841269841,0.9953121478476448,0.1028571428571428,0.7652173913043477,0.199571255296239,785.0,0.0542168674698795,1.0,45.0,785.0,2173.0,0.0,hub,n237p78,piglasso,6.0,,237.0,78.0,384.4306574049406,,,synthetic,,,,,,,,,,,,,,,
0.5299150947694321,0.9204910318866254,0.2564802182810368,0.5641025641025642,0.268001181011769,545.0,0.1475667189952904,0.9791666666666666,94.0,543.0,586.0,2.0,scale-free,n100p50,piglasso,35.0,,100.0,50.0,126.75760667398572,,,synthetic,,,,,,,,,,,,,,,
0.8568884610828362,0.9960466279611632,0.6786703601108034,0.8336673346693387,0.7038396929473494,232.0,0.5235042735042735,0.9645669291338582,245.0,223.0,12889.0,9.0,hub,n513p164,piglasso,4.0,,513.0,164.0,873.2824185471982,,,synthetic,,,,,,,,,,,,,,,
0.6033862435452745,0.9537100793494656,0.1188811188811188,0.7,0.143271980802611,756.0,0.0632754342431761,0.9807692307692308,51.0,755.0,418.0,1.0,random,n100p50,piglasso,2.0,,100.0,50.0,244.43390509393063,,,synthetic,,,,,,,,,,,,,,,
0.7155871470486479,0.9309507524301632,0.668100358422939,0.6871508379888267,0.6342966028244204,926.0,0.6044098573281452,0.7467948717948718,932.0,610.0,11508.0,316.0,scale-free,n513p164,piglasso,40.0,,513.0,164.0,1288.3692342173308,,,synthetic,,,,,,,,,,,,,,,
0.4104321728691476,0.9766390041493777,0.0595238095238095,0.5818181818181818,0.1207744274977027,632.0,0.0306748466257668,1.0,20.0,632.0,573.0,0.0,hub,n100p50,piglasso,23.0,,100.0,50.0,114.08479251386598,,,synthetic,,,,,,,,,,,,,,,
0.7351783190637431,0.9445688774592572,0.664890073284477,0.7047619047619048,0.6353229483280906,1006.0,0.5689851767388826,0.7996794871794872,998.0,756.0,11362.0,250.0,scale-free,n513p164,piglasso,26.0,,513.0,164.0,1452.6678202007895,,,synthetic,,,,,,,,,,,,,,,
0.4953429599982214,0.9466730484412816,0.0986066452304394,0.6545454545454545,0.1140552647515523,841.0,0.0519187358916478,0.9787234042553192,46.0,840.0,338.0,1.0,random,n100p50,piglasso,15.0,,100.0,50.0,160.11380988778546,,,synthetic,,,,,,,,,,,,,,,
0.6450427545164387,0.994703628577868,0.1,0.7818181818181817,0.1954975203235399,810.0,0.0526315789473684,1.0,45.0,810.0,2148.0,0.0,hub,n237p78,piglasso,10.0,,237.0,78.0,340.31340440316126,,,synthetic,,,,,,,,,,,,,,,
0.8487635123651888,0.9896658813450416,0.2787878787878788,0.8734177215189873,0.3383745392318821,833.0,0.1619718309859155,1.0,161.0,833.0,2009.0,0.0,random,n237p78,piglasso,47.0,,237.0,78.0,723.9827681449242,,,synthetic,,,,,,,,,,,,,,,
0.5510136397469593,0.945578231292517,0.1616688396349413,0.65625,0.192832869876697,643.0,0.0880681818181818,0.984126984126984,62.0,642.0,520.0,1.0,random,n100p50,piglasso,36.0,,100.0,50.0,153.07244583126158,,,synthetic,,,,,,,,,,,,,,,
0.6224751047031615,0.9744706723891272,0.1337792642140468,0.7244094488188977,0.1545132744875414,777.0,0.07168458781362,1.0,60.0,777.0,388.0,0.0,random,n100p50,piglasso,43.0,,100.0,50.0,100.67283715121448,,,synthetic,,,,,,,,,,,,,,,
0.7289710355131805,0.9727814434044294,0.3074670571010249,0.7454068241469817,0.3466001211610649,946.0,0.1816608996539792,1.0,210.0,946.0,1847.0,0.0,cluster,n237p78,piglasso,15.0,,237.0,78.0,661.1211901940405,,,synthetic,,,,,,,,,,,,,,,
0.6048045985107957,0.931018416002362,0.1853658536585365,0.6551724137931033,0.1575030179677243,835.0,0.1022604951560818,0.9895833333333334,95.0,834.0,295.0,1.0,cluster,n100p50,piglasso,45.0,,100.0,50.0,236.64048601919785,,,synthetic,,,,,,,,,,,,,,,
0.6786347240714742,0.9320511636497968,0.481149012567325,0.6872727272727273,0.470182039573299,578.0,0.3276283618581907,0.9054054054054054,268.0,550.0,2157.0,28.0,scale-free,n237p78,piglasso,25.0,,237.0,78.0,390.8796695452184,,,synthetic,,,,,,,,,,,,,,,
0.5519415548177735,0.905593395252838,0.1900347624565469,0.6405228758169935,0.1869570430673932,699.0,0.1053984575835475,0.9647058823529412,82.0,696.0,444.0,3.0,cluster,n100p50,piglasso,44.0,,100.0,50.0,126.05028972495349,,,synthetic,,,,,,,,,,,,,,,
0.773666006732843,0.9584367106300982,0.466996699669967,0.759581881533101,0.467589008252608,646.0,0.3089519650655022,0.956081081081081,283.0,633.0,2074.0,13.0,scale-free,n237p78,piglasso,8.0,,237.0,78.0,335.2889515901916,,,synthetic,,,,,,,,,,,,,,,
0.8573998092130916,0.9943371293382912,0.673211781206171,0.8373015873015873,0.6946274141343439,233.0,0.5251641137855579,0.9375,240.0,217.0,12893.0,16.0,hub,n513p164,piglasso,6.0,,513.0,164.0,1026.6281768688932,,,synthetic,,,,,,,,,,,,,,,
0.9341421377199576,0.9967926737654444,0.4909023393984404,0.9157894736842106,0.5375718329641176,1371.0,0.3257762444553967,0.9954819277108434,661.0,1368.0,11334.0,3.0,random,n513p164,piglasso,10.0,,513.0,164.0,2451.17215401493,,,synthetic,,,,,,,,,,,,,,,
0.7864950773010889,0.9849798508723244,0.2408026755852843,0.8445945945945945,0.3037099626861755,908.0,0.1370123691722169,0.993103448275862,144.0,907.0,1951.0,1.0,random,n237p78,piglasso,46.0,,237.0,78.0,661.6919321571477,,,synthetic,,,,,,,,,,,,,,,
0.5946949064387475,0.9940725715573584,0.1109741060419235,0.7413793103448275,0.2107782426503441,721.0,0.0587467362924282,1.0,45.0,721.0,2237.0,0.0,hub,n237p78,piglasso,28.0,,237.0,78.0,369.6480451528914,,,synthetic,,,,,,,,,,,,,,,
0.5882649542981866,0.9644091835830156,0.1477707006369426,0.7096774193548386,0.1845126025879674,669.0,0.0797799174690508,1.0,58.0,669.0,498.0,0.0,random,n100p50,piglasso,24.0,,100.0,50.0,113.11815635114908,,,synthetic,,,,,,,,,,,,,,,
0.9145194298983076,0.9936455633107246,0.5064277366575769,0.8968133535660091,0.5491763909061385,1267.0,0.340670859538784,0.9863429438543247,650.0,1258.0,11449.0,9.0,random,n513p164,piglasso,0.0,,513.0,164.0,3138.410309453029,,,synthetic,,,,,,,,,,,,,,,
0.6359321372826287,0.9529149874454034,0.1756613756613756,0.7012987012987013,0.1749466673670887,779.0,0.0962877030162413,1.0,83.0,779.0,363.0,0.0,cluster,n100p50,piglasso,0.0,,100.0,50.0,304.29718671599403,,,synthetic,,,,,,,,,,,,,,,
0.8698914557471645,0.9951347543822654,0.6740027510316368,0.8670520231213872,0.6992806994317499,237.0,0.5190677966101694,0.9607843137254902,245.0,227.0,12884.0,10.0,hub,n513p164,piglasso,13.0,,513.0,164.0,1579.846947253216,,,synthetic,,,,,,,,,,,,,,,
0.6204527566552773,0.9587420460107684,0.1898734177215189,0.6994535519125684,0.1841673810043305,768.0,0.1048951048951049,1.0,90.0,768.0,367.0,0.0,cluster,n100p50,piglasso,1.0,,100.0,50.0,458.6531046200544,,,synthetic,,,,,,,,,,,,,,,
0.5369123386263899,0.9204910318866252,0.236503856041131,0.6066350710900474,0.235735432702742,594.0,0.1348973607038123,0.9583333333333334,92.0,590.0,539.0,4.0,scale-free,n100p50,piglasso,1.0,,100.0,50.0,654.1226609251462,,,synthetic,,,,,,,,,,,,,,,
0.8047951174327187,0.9924451761515096,0.2423756019261637,0.8525641025641025,0.3037356988288183,944.0,0.1378995433789954,1.0,151.0,944.0,1908.0,0.0,random,n237p78,piglasso,1.0,,237.0,78.0,429.4055392197333,,,synthetic,,,,,,,,,,,,,,,
0.0255680763752785,0.6472793432062884,0.0598210957882966,0.0904171757723861,0.084427667329843,10090.0,0.0328220858895705,0.3371848739495798,321.0,9459.0,114339.0,631.0,,,piglasso_corr,,,,500.0,310.0049532940611,,,dream5,1.0,,,,,,,,,,,,,,
0.1537781990963621,0.7004764116186477,0.1042128603104213,0.2582582582582582,0.1419366243230939,1616.0,0.0587867417135709,0.4585365853658537,94.0,1505.0,18190.0,111.0,,,glasso,,,,200.0,876.7945544050001,,,dream5,1.0,,,,,,,,,,,,,,
0.0164044675452266,0.6451061509758418,0.025201000932822,0.0690295841074746,0.0517078298004504,65835.0,0.0130142223581587,0.3963670237540754,851.0,64539.0,432814.0,1296.0,,,piglasso,,,,1000.0,16785.015187304933,,,dream5,1.0,,,,,,,,,,,,,,
0.1055795844237236,0.6413177178979962,0.0866732757399801,0.193503800967519,0.1107134344697759,6449.0,0.0500900311016533,0.3214285714285714,306.0,5803.0,117995.0,646.0,,,glasso,,,,500.0,1694.873925039,,,dream5,1.0,,,,,,,,,,,,,,
0.039134563919717,0.7179432689985696,0.0747149036570979,0.110580204778157,0.1096042721375897,2353.0,0.0406330196749358,0.4634146341463415,95.0,2243.0,17452.0,110.0,,,piglasso_corr,,,,200.0,117.28806148283184,,,dream5,1.0,,,,,,,,,,,,,,
0.0690154910633177,0.6183591358829704,0.1188248810109962,0.1561423650975889,0.1192699796847433,5369.0,0.0917384693360365,0.1686073591057289,362.0,3584.0,493769.0,1785.0,,,desparsified,,,,1000.0,192.3334608120001,,,dream5,1.0,,,,,,,,,,,,,,
0.1544187778328062,0.7096393166521154,0.0624641833810888,0.2580645161290322,0.1007544998932915,3272.0,0.0331811263318112,0.5317073170731708,109.0,3176.0,16519.0,96.0,,,gglasso,,,,200.0,31.079737547999912,,,dream5,1.0,,,,,,,,,,,,,,
0.1047817165735756,0.6429329389391583,0.0463974151857835,0.1951975213013168,0.0712761838112766,14757.0,0.0247194105900984,0.3771008403361344,359.0,14164.0,109634.0,593.0,,,gglasso,,,,500.0,93.32334935699998,,,dream5,1.0,,,,,,,,,,,,,,
0.0983169461409632,0.637159594730152,0.145985401459854,0.1831971995332555,0.1475748804117127,2574.0,0.1066925315227934,0.2310924369747899,220.0,1842.0,121956.0,732.0,,,desparsified,,,,500.0,14.373829028000046,,,dream5,1.0,,,,,,,,,,,,,,
0.1473458621056614,0.7142906148025685,0.1467098166127292,0.2513089005235602,0.1611871217887189,791.0,0.0941828254847645,0.3317073170731707,68.0,654.0,19041.0,137.0,,,desparsified,,,,200.0,2.2982628639999803,,,dream5,1.0,,,,,,,,,,,,,,
0.0395164616319323,0.7219489903962253,0.0772230889235569,0.1108071135430916,0.1150059491316887,2366.0,0.0419669351420093,0.4829268292682926,99.0,2260.0,17435.0,106.0,,,piglasso_string,,,,200.0,115.74621164426208,,,dream5,1.0,,,,,,,,,,,,,,
0.0392948972200684,0.7139889411079945,0.0434639446822522,0.1108771929824561,0.0780770628768767,5810.0,0.0224910546941557,0.6439024390243903,132.0,5737.0,13958.0,73.0,,,piglasso,,,,200.0,3768.063982496038,,,dream5,1.0,,,,,,,,,,,,,,
0.0186433337460288,0.6619252087669028,0.0480978834118556,0.0746893759597933,0.0782427111362898,27074.0,0.0260125499144324,0.3185840707964602,684.0,25611.0,471742.0,1463.0,,,piglasso_string,,,,1000.0,608.4833487081341,,,dream5,1.0,,,,,,,,,,,,,,
0.0265620833654485,0.6415782950363298,0.0332192313676676,0.0969377408233624,0.0549872271514508,24854.0,0.0172483438358377,0.4485294117647059,427.0,24329.0,99469.0,525.0,,,piglasso,,,,500.0,14535.433988909705,,,dream5,1.0,,,,,,,,,,,,,,
0.0842621332132975,0.6173522291660397,0.1078063140797888,0.1682408500590319,0.123642079937111,8789.0,0.0689252336448598,0.247321844434094,531.0,7173.0,490180.0,1616.0,,,glasso,,,,1000.0,1831.723944269,,,dream5,1.0,,,,,,,,,,,,,,
0.0184507054695404,0.659100789594084,0.0475791238734018,0.0743591505738437,0.0774677800118395,27264.0,0.025718493900827,0.3171867722403353,681.0,25798.0,471555.0,1466.0,,,piglasso_corr,,,,1000.0,576.5942921233363,,,dream5,1.0,,,,,,,,,,,,,,
0.0836509932635949,0.6339659577458399,0.0337009803921568,0.1651499831479608,0.0608948958828287,41002.0,0.0177485416408092,0.3330228225430833,715.0,39570.0,457783.0,1432.0,,,gglasso,,,,1000.0,251.65313292,,,dream5,1.0,,,,,,,,,,,,,,
0.0259091190259971,0.650106919736828,0.0606796116504854,0.0911490409994721,0.0859311803967607,10062.0,0.0332991803278688,0.3413865546218487,325.0,9435.0,114363.0,627.0,,,piglasso_string,,,,500.0,318.9366102940403,,,dream5,1.0,,,,,,,,,,,,,,
,,,,,,,,,,,,scale-free,n100p50,gglasso,35.0,,100.0,50.0,3.998175650369376,,,diffusion,,random,0.3747322929171668,0.1697478991596638,0.0175095402211284,0.8841776710684274,0.8,0.8,1.0,0.1671183673469388,0.8686002400960383,0.2492718261884279,0.118549919602398,,
,,,,,,,,,,,,scale-free,n513p164,desparsified,37.0,,513.0,164.0,108.79761509364472,,,diffusion,,fiedler,0.8797479697468473,0.8031613456123405,0.0320311981017416,0.2751964358587261,0.5,0.5,72.0,0.7142977772638852,0.3507435674673767,0.5791001235428892,-0.116359465725978,,
,,,,,,,,,,,,scale-free,n100p50,piglasso,25.0,,100.0,50.0,0.5933521700208075,,,diffusion,,hub,0.1501141906178416,0.0764003937889791,0.0086642387833581,0.1352701080432173,0.4,0.4,1.0,0.0156295043289534,0.0362929171668667,0.1366199889983596,0.1027046419388914,,
,,,,,,,,,,,,random,n513p164,piglasso,33.0,,513.0,164.0,1233.2711469079368,,,diffusion,,random,0.7723060547114116,0.6005822099492606,0.0010219193235727,0.9837688572089288,1.0,1.0,1.0,0.1703680981595092,0.92778420143376,0.7255482283366123,0.7752411091018673,,
,,,,,,,,,,,,cluster,n1026p328,desparsified,43.0,,1026.0,328.0,716.3455592901446,,,diffusion,,hub,0.9847382725899992,0.9572336049751872,0.0010405647651059,0.4953332319930978,0.2,0.2,8.0,0.0013452160018583,-0.0271183449235495,0.9847177146151546,0.5086576240204672,,
,,,,,,,,,,,,cluster,n237p78,ssglasso,38.0,,237.0,78.0,242.1853134490084,,,diffusion,,random,0.2319936392721202,-0.3479937783735252,0.0242151713764696,0.8150916198213782,0.9,0.9,1.0,0.174248599501764,0.7367527854955778,0.0699302958923404,0.2975865650593027,,
,,,,,,,,,,,,cluster,n237p78,ssglasso,25.0,,237.0,78.0,256.6303615780198,,,diffusion,,hub,0.6529175763523101,0.6310770559888991,0.0191061563730071,0.2804975780224183,0.6,0.6,1.0,0.054433176700848,0.0206754349733233,0.6329371810691349,0.265307490823553,,
,,,,,,,,,,,,hub,n100p50,gglasso,18.0,,100.0,50.0,4.51455315714702,,,diffusion,,hub,0.4557357077422225,0.4053601104089907,0.0249985831225943,0.52156625096462,0.5,0.5,1.0,0.0207630835334214,-0.0219079832419949,0.4441954923210319,0.5318230634449564,,
,,,,,,,,,,,,hub,n237p78,piglasso,12.0,,237.0,78.0,14.343667298991932,,,diffusion,,hub,0.198675824967647,0.1549602519700996,0.0133765473729156,0.2214888216751504,0.3,0.3,3.0,-0.0579725191991479,-0.0390082403549943,0.2425850761804945,0.2507170317928774,,
,,,,,,,,,,,,hub,n513p164,desparsified,42.0,,513.0,164.0,92.66984347999096,,,diffusion,,hub,0.4326385572120126,0.2812131228942331,0.0099174526645994,0.3941522697537949,0.1,0.1,99.0,-0.0060539259784842,-0.057532901770894,0.4360526527082793,0.4271121690571692,,
,,,,,,,,,,,,hub,n513p164,desparsified,36.0,,513.0,164.0,83.59499554568902,,,diffusion,,fiedler,0.8840507801341259,0.7812495749051187,0.0183433176460041,0.5573216648435948,0.8,0.8,85.0,0.6371177002707002,0.2353346940913309,0.6804770583950523,0.4210822280862337,,
,,,,,,,,,,,,cluster,n1026p328,desparsified,19.0,,1026.0,328.0,703.34207370691,,,diffusion,,hub,0.9828680936433122,0.9530445647062128,0.0007447948521324,0.4953262156792926,0.3,0.3,9.0,0.0187606762608538,0.0088290368471887,0.98254054241181,0.4908307415348479,,
,,,,,,,,,,,,random,n1026p328,gglasso,32.0,,1026.0,328.0,887.8336818395182,,,diffusion,,random,0.2114912269664511,0.0022961284798146,0.0078760759518344,0.7860738678694009,0.6,0.6,27.0,0.1501214156148979,0.8999368836721189,0.0722100926874808,-1.1379119497899517,,
,,,,,,,,,,,,hub,n513p164,gglasso,8.0,,513.0,164.0,117.41925692930818,,,diffusion,,fiedler,0.8869731884156542,0.707608178145362,0.0123399922604249,0.6734972781160843,0.6,0.6,65.0,0.5105756804918857,0.3651510065806376,0.7690617178608103,0.4857001818253845,,
,,,,,,,,,,,,cluster,n513p164,glasso,11.0,,513.0,164.0,219.36363908462224,,,diffusion,,fiedler,0.1896804329582672,0.0411234047082784,0.0086812283353332,0.9205386839185892,0.9,0.9,1.0,0.0959468936760555,0.9113394320904558,0.103681452590048,0.1037580972582853,,
,,,,,,,,,,,,hub,n513p164,gglasso,46.0,,513.0,164.0,107.58622328285128,,,diffusion,,fiedler,0.8875626079740997,0.7798892712853509,0.0150849312493411,0.6378073078822748,0.7,0.7,73.0,0.52195073660441,0.4196993578175849,0.7647995705981093,0.3758533667038896,,
,,,,,,,,,,,,scale-free,n513p164,desparsified,4.0,,513.0,164.0,118.8830439108424,,,diffusion,,hub,0.1119257982682092,0.0370493805835274,0.0052036432302472,0.3245701316902061,0.2,0.2,51.0,-0.0038726822867677,0.0065885079083345,0.1153517598379052,0.3200905428548538,,
,,,,,,,,,,,,scale-free,n100p50,ssglasso,31.0,,100.0,50.0,9.504057765065228,,,diffusion,,fiedler,0.6194309723889555,0.4914765906362544,0.0390154274914175,0.7195678271308523,0.5,0.5,2.0,0.3357608643457382,0.6317887154861944,0.4270602149387179,0.2383933229003652,,
,,,,,,,,,,,,random,n100p50,glasso,17.0,,100.0,50.0,71.41561838705093,,,diffusion,,fiedler,0.4431068427370948,0.1541896758703481,0.0368415628989826,0.4157540946019314,0.6,0.6,2.0,0.3484328931572629,0.2682997195524941,0.1453019168487315,0.2015229172240505,,
,,,,,,,,,,,,cluster,n100p50,glasso,12.0,,100.0,50.0,78.60161574697122,,,diffusion,,random,0.4455678271308523,0.0592076830732292,0.0454892573973796,0.7424249699879952,0.7,0.7,1.0,0.1858288115246098,0.6872989195678272,0.3190226076319741,0.1762899262899262,,
,,,,,,,,,,,,hub,n513p164,glasso,40.0,,513.0,164.0,149.72034454485402,,,diffusion,,hub,0.352246699324468,0.0735985519894747,0.0030645776726511,0.4327577291564149,0.3,0.3,1.0,-0.0068858123053591,0.0105426929958174,0.3566765041683919,0.4267137482050175,,
,,,,,,,,,,,,hub,n513p164,glasso,31.0,,513.0,164.0,157.3432741179131,,,diffusion,,fiedler,0.4763142233346483,0.2031368601471848,0.0188894991533088,0.5704257070800126,0.5,0.5,1.0,0.3545820807204168,0.5251033973347666,0.1886097968121324,0.0954361633477399,,
,,,,,,,,,,,,cluster,n237p78,ssglasso,43.0,,237.0,78.0,279.1739875829953,,,diffusion,,random,0.4488770722947938,0.333249029451561,0.0206102977018253,0.8525993654484081,1.0,1.0,1.0,0.0982915186079743,0.7853029328358653,0.3888014374064641,0.3134483088261986,,
,,,,,,,,,,,,random,n237p78,gglasso,39.0,,237.0,78.0,33.248309841845185,,,diffusion,,fiedler,0.5446970750768219,0.3604623224876389,0.0166901265765373,0.8402610048179667,0.6,0.6,1.0,0.2778972925808368,0.7990667560287813,0.3694762251336003,0.205014600745141,,
,,,,,,,,,,,,hub,n237p78,desparsified,27.0,,237.0,78.0,16.86656097183004,,,diffusion,,random,0.9449680066768672,0.8798416773100316,0.0132286808383143,0.7170073168705124,0.7,0.7,54.0,0.7972230933623339,0.1137142982640534,0.7286081820871884,0.6806981286336939,,
,,,,,,,,,,,,random,n237p78,ssglasso,16.0,,237.0,78.0,220.2995813640009,,,diffusion,,fiedler,0.557103655837833,0.3520909470276558,0.0093373660696212,0.930214913048052,0.8,0.8,1.0,0.2768041452218667,0.847282131063934,0.3875845094576189,0.5430456996413251,,
,,,,,,,,,,,,random,n1026p328,gglasso,43.0,,1026.0,328.0,875.8441406027414,,,diffusion,,random,0.4123476374905547,0.0957412801868461,0.0037254075095301,0.9147536810852396,0.9,0.9,7.0,0.1451232383709186,0.9421912247900264,0.3125882128441584,-0.4746259301486252,,
,,,,,,,,,,,,scale-free,n237p78,desparsified,8.0,,237.0,78.0,19.95142813771963,,,diffusion,,hub,0.2493395992717356,0.2280901438659539,0.023972621858209,0.1830501625983271,0.5,0.5,32.0,-0.0201927043090122,0.0061240093883695,0.2641974427402959,0.1780163268669739,,
,,,,,,,,,,,,hub,n100p50,desparsified,44.0,,100.0,50.0,0.6162662678398192,,,diffusion,,random,0.9284465786314524,0.842593037214886,0.0182567903741207,0.6916791078701497,0.5,0.5,39.0,0.8158019207683074,0.0880591796940289,0.6115408930049462,0.6619069074828742,,
,,,,,,,,,,,,scale-free,n513p164,glasso,22.0,,513.0,164.0,163.83774896152318,,,diffusion,,hub,0.1162439198173881,0.0086604912444912,0.0001977859258146,0.4327234638771373,0.2,0.2,1.0,0.0429037163273339,-0.0133086664943615,0.0766278218202098,0.4401740013875433,,
,,,,,,,,,,,,scale-free,n100p50,ssglasso,19.0,,100.0,50.0,9.444972025987228,,,diffusion,,fiedler,0.6843121248499399,0.4717887154861944,0.0308288393361871,0.723409363745498,0.5,0.5,1.0,0.4690492196878751,0.5499831932773108,0.4054291153607877,0.3853770967604248,,
,,,,,,,,,,,,random,n513p164,glasso,7.0,,513.0,164.0,271.064218767453,,,diffusion,,fiedler,0.0728601403833335,-0.0311808795723205,0.0053798021827087,0.2771482594915185,0.2,0.2,1.0,0.0980010678383415,0.1904599186538435,-0.0278724581134006,0.1070834450760287,,
,,,,,,,,,,,,hub,n1026p328,piglasso,2.0,,1026.0,328.0,1665.9058379060589,,,diffusion,,random,0.7232639864218281,0.3778212760516385,0.0196513554517609,0.3919326602649747,0.4,0.4,164.0,0.4603119624825121,0.5252411354306674,0.4872296691045247,-0.2807919664367314,,
,,,,,,,,,,,,scale-free,n100p50,desparsified,48.0,,100.0,50.0,0.597469984088093,,,diffusion,,hub,0.2047821350611086,0.1139647404174641,0.0328067234535438,0.367614140882903,0.4,0.4,42.0,0.0965561074301313,-0.0108717029643801,0.1197927491912371,0.374415311792163,,
,,,,,,,,,,,,random,n100p50,gglasso,17.0,,100.0,50.0,12.488096698187292,,,diffusion,,hub,0.4428043217286914,0.3730612244897959,0.0143050530467612,0.3422411103293868,0.6,0.6,1.0,0.0728348139255702,0.0877235948294828,0.3990330022739025,0.2789916675005215,,
,,,,,,,,,,,,hub,n513p164,gglasso,4.0,,513.0,164.0,128.6531300819479,,,diffusion,,random,0.923346142859086,0.8351148776406894,0.0095450526759391,0.7184483916835669,0.6,0.6,58.0,0.4789813774434453,0.4187605061914999,0.8528769341011541,0.5156013806432853,,
,,,,,,,,,,,,cluster,n237p78,piglasso,5.0,,237.0,78.0,18.33670316101052,,,diffusion,,hub,0.6451258604070048,0.6007062313758056,0.0183887715337338,0.4585800973319051,0.5,0.5,2.0,0.0779120118556609,0.0375110891188456,0.6151406978989461,0.4374793345178103,,
,,,,,,,,,,,,scale-free,n513p164,gglasso,33.0,,513.0,164.0,136.09139773016796,,,diffusion,,random,0.4678182430318446,0.2340157523159169,0.0208972664618911,0.5185370592996869,0.3,0.3,32.0,0.2767513228952701,0.8145572700136501,0.264178734348251,-1.5962891116613345,,
,,,,,,,,,,,,random,n237p78,glasso,3.0,,237.0,78.0,96.3011936917901,,,diffusion,,random,0.3079603940363434,0.1202468417658291,0.0162208423816205,0.8122889768459388,0.8,0.8,1.0,0.1258057132740677,0.7731382541509123,0.2083686470252382,0.1725752508361204,,
